rvalue-s,pvalue-s,fdr-pvalue-s,rvalue,pvalue,fdr-pvalue
5.494414302563328e-05,0.999058224593514,0.9998957024804824,-0.03781739021517408,0.4163872127254538,0.5891678511961077
-0.004737064717064166,0.9189433378924919,0.9619577069002255,-0.015025487255459567,0.7468435957479179,0.8351069297908537
-0.01916984281348504,0.6804456351785764,0.8362120856662028,-0.0037541718119855454,0.935720702643135,0.9621261928789131
0.006025902493102953,0.8969992351722389,0.9565089260649731,-0.003287685097968937,0.9436937659057616,0.9621261928789131
-0.008384403930786606,0.8570571019817195,0.9454531259529282,-0.018309205444960182,0.6940524775539112,0.8169230118577137
-0.013853936729984159,0.7659838383407913,0.8835576657466542,-0.04128855328277289,0.37488395334575897,0.5623259300186385
-0.1016575690819475,0.028557647408976112,0.268864361797366,-0.11122090287563213,0.016541219158891854,0.2810661881989313
-0.08839247451636305,0.05708988805745505,0.2857011245731607,-0.09895354354720859,0.033088507911470645,0.2810661881989313
-0.0376604748062782,0.41832509483701086,0.6239097714065445,-0.037742547695558584,0.41731084737974644,0.5891678511961077
-0.041850327186607916,0.36841506109148137,0.6001993710496981,-0.06669364777982914,0.1514731254153255,0.3970754445547946
-0.04891522824398726,0.2930502620978125,0.5149311748290134,-0.0802461233811185,0.08422561680919513,0.3155994159994299
-0.02286146266879064,0.6232942748409073,0.8027769194286032,-0.04683616737586086,0.31407261988025675,0.5119924530059026
-0.04728057974320381,0.3094978791432034,0.5346715676916002,-0.04495119218274744,0.33396662841124725,0.5287871492278339
-0.07707030606106005,0.0972903711091267,0.35733712734843354,-0.0658182291513611,0.15692807800561687,0.3986233463579255
-0.04087193586781812,0.3797262517758583,0.6068317684181914,-0.04380298940738425,0.3464731950591107,0.5371885956902522
-0.07386233925423008,0.11207779130176619,0.35733712734843354,-0.06900876933755769,0.13774136070231507,0.3786173323076314
-0.05256750761092034,0.2584484323740236,0.48906395664622926,-0.05738065682663823,0.21731474607478335,0.4454952294533059
-0.05775858445719631,0.21429596608606166,0.4505710056168476,-0.07688253444195417,0.09811076860345541,0.32164869606170776
-0.07679709149020342,0.09848589841862863,0.35733712734843354,-0.06655144671190102,0.15234928688708674,0.3970754445547946
-0.062153332704225774,0.18138427787723316,0.40936268218164545,-0.06393615486992807,0.16915650937463167,0.41612501306159394
-0.0414631878630523,0.3728655608526429,0.6034534734851983,-0.048773094021637244,0.2944567390830365,0.5101151958762463
-0.05782401136435184,0.2137764300713353,0.4505710056168476,-0.058176779660992786,0.21099080429793696,0.44042434694545035
-0.019926770678588175,0.6685633881560584,0.8306393610423756,-0.008509175042101936,0.8549532610990893,0.9170434798223323
-0.015565338342845085,0.7380750732272869,0.8605045877436616,-0.006748361707116084,0.8847316222714204,0.9381205994774544
-0.010507223912860304,0.821412767692507,0.9273719881923304,-0.015701937735273622,0.735861682616628,0.8338601451676633
-0.019983702932052233,0.6676729576485464,0.8306393610423756,-0.027014496642240746,0.5616136121303936,0.7388072116795553
-0.03598112394351557,0.43939399141557645,0.6321106543171451,-0.042533138559530656,0.36064627358690676,0.547648045076414
-0.025724341700126264,0.5804578138935484,0.7718520119881779,-0.021169300594400517,0.6492375274180855,0.7874005516995634
-0.018562023231263974,0.690044932480647,0.8362120856662028,-0.016098749818972177,0.7294443748340995,0.8338601451676633
-0.037443590031177025,0.42101228477026986,0.6239097714065445,-0.0501717207828622,0.28081238140950154,0.48992798458679
0.05594506626272525,0.2290594301200012,0.4724074099682252,0.0468169158340221,0.3142717902597207,0.5119924530059026
-0.0026748821836918082,0.9541760503184982,0.9935999194783703,-0.028021190934777694,0.547117507176015,0.7236070256198909
-0.010364260698606107,0.8238026215622412,0.9273719881923304,0.0014757452540804603,0.9747090624615137,0.9867425076770879
-0.03937247887684775,0.39746925635975494,0.6227862233407625,-0.038990997894883236,0.4020615773596899,0.5784043744472732
-0.06728476623734893,0.14787195805794034,0.37501548126034356,-0.07577595418756608,0.10305800946605771,0.3282693606783541
-0.07300365628214199,0.11632179171488524,0.35733712734843354,-0.07082490859550176,0.12765522804549442,0.37091904499894435
-0.0022593971446165846,0.9612877269750087,0.9935999194783703,0.000250131267991463,0.9957126203414108,0.9957126203414108
-0.031093565290839526,0.5040500622848139,0.7045245188753648,-0.025210989110039897,0.5880371620501118,0.7613533782333026
-0.05129680381191084,0.27015198105944016,0.4996796040648292,-0.04423316919598693,0.3417531458250153,0.5354858208468393
-0.007267206355932062,0.8759382454909097,0.9565089260649731,-0.022054437478932813,0.6356116147040406,0.7874005516995634
-0.029300410166919626,0.5289674968247001,0.7189282001042886,-0.02548115696021764,0.5840426067205454,0.7601824404934083
-0.07068533877362292,0.12840944301000898,0.35733712734843354,-0.06040597872101536,0.19399155747842384,0.4260885994615381
0.018970429311933674,0.6835893818177438,0.8362120856662028,-0.009197353617037126,0.8433683194089077,0.9139586192713273
0.006733790300724872,0.8849787880263266,0.9565089260649731,-0.0009734800115542321,0.9833151799211127,0.9912862609194131
-0.1105959931215759,0.01716287788610137,0.268864361797366,-0.0786168732420825,0.09073937623684177,0.3188840936323296
-0.04475230572323262,0.3361119221100156,0.5624730125106384,-0.038052245833515616,0.4134966670782048,0.5891678511961077
-0.023568446789849637,0.6125893123856999,0.7931419518256957,-0.028439206939477286,0.5411529068272575,0.7195871085378667
-0.04891836102407206,0.29301931265092357,0.5149311748290134,-0.040209565642199685,0.3875033960792169,0.574252020695707
0.009532808814947375,0.8377332579651169,0.9324994636172795,-0.006163682682384521,0.8946576922930883,0.9405375739491442
-0.019119417103274014,0.6812400746243211,0.8362120856662028,0.008364169931971699,0.857398375443644,0.9170434798223323
-0.11451690838078014,0.013577891077283516,0.2627499675875709,-0.12282815553618384,0.008080223952596178,0.2810661881989313
-0.013653619541869872,0.7692711945121449,0.8835576657466542,0.003487440348267609,0.9402788686792485,0.9621261928789131
-0.09300808375937056,0.045242407284575674,0.2782408048001404,-0.09754198522024246,0.035688192492794125,0.2810661881989313
-0.07487079321267973,0.10725004586229535,0.35733712734843354,-0.08813930560161491,0.057807977341194666,0.2810661881989313
-0.006253029049250581,0.8931397587487162,0.9565089260649731,-0.015511426348394364,0.7389492343355716,0.8338601451676633
-0.03746913423802227,0.4206952698755493,0.6239097714065445,-0.025772005965296444,0.5797563996927054,0.7586174166191784
-0.004748872888153008,0.9187419832707684,0.9619577069002255,-0.01638862011393781,0.7247684281115881,0.8331450154927602
-0.01673615465376631,0.7191757618183978,0.8497930778210773,-0.017323681764162362,0.7097551738886764,0.8224226502337528
6.08482285700544e-06,0.9998957024804824,0.9998957024804824,0.015128873347753605,0.7451617781759831,0.8351069297908537
0.05464887850264137,0.2400444156342608,0.4724074099682252,0.062081956478083636,0.18188709164231853,0.4260885994615381
-0.017466393642377825,0.7074734836668675,0.8410436062487184,-0.013166575240933006,0.7772811148746328,0.8613115056718904
-0.0240180007320177,0.6058247080319907,0.7911097841995981,0.003465322918484284,0.9406569224040392,0.9621261928789131
-0.005956137890445404,0.8981852110610112,0.9565089260649731,-0.043736422645130654,0.34720726306808986,0.5371885956902522
0.05997412268062576,0.19720397132894085,0.44101979042654044,0.0448248466167193,0.33532843609569957,0.5287871492278339
-0.039916257204643105,0.390977942493143,0.6205198313116979,-0.05783708643765628,0.21367271340625912,0.44170997897428355
-0.07534137292887844,0.10505416930925801,0.35733712734843354,-0.0844141452310966,0.06926683872771211,0.2896011312105633
-0.05488335504283409,0.23803032320988293,0.4724074099682252,-0.06552294342604512,0.15880117050031178,0.3986233463579255
-0.05478605812289287,0.2388646300033669,0.4724074099682252,-0.06188733783233487,0.18326332880369925,0.4260885994615381
-0.0708300491152321,0.12762751514312062,0.35733712734843354,-0.06041906384515658,0.1938948234037253,0.4260885994615381
0.039440496352150314,0.3966537765909257,0.6227862233407625,0.017177335964344544,0.7120976605682494,0.8224226502337528
-0.018768786716860435,0.6867738393903302,0.8362120856662028,0.0031246394875290642,0.9464818645394186,0.9621261928789131
0.05060897784598579,0.2766359348950011,0.5034822263785995,0.02356852587088378,0.6125881195023576,0.7821248791827247
0.0009113980215918643,0.9843790850911374,0.9968187750147116,-0.02226086144351997,0.6324512819245454,0.7874005516995634
0.02225731807859212,0.6325054743485286,0.806198687511596,-0.0007434919116949962,0.9872566419725862,0.9912862609194131
-0.0723011905938976,0.11988643261193763,0.35733712734843354,-0.06084067454117409,0.19079685674183788,0.4260885994615381
-0.04870334386786758,0.2951485927416726,0.5149400979748331,-0.020313190712197098,0.6625288982969577,0.7950346779563492
-0.06486174157907268,0.16305648724889746,0.3899084159411417,-0.04259062966427849,0.35999687015834037,0.547648045076414
-0.04715315993783186,0.3108050169914586,0.5346715676916002,-0.024551304491583142,0.5978434131671574,0.7699972755974908
-0.1036759862566086,0.02553269599209101,0.268864361797366,-0.08918837910112447,0.054880400314660745,0.2810661881989313
-0.1200923532451521,0.00961802489267365,0.22853803172752846,-0.12260523615281081,0.008196767119631647,0.2810661881989313
-0.1039560054860823,0.025135680978733747,0.268864361797366,-0.10022347507109122,0.030889453731726066,0.2810661881989313
-0.04567051151693182,0.32628134503405026,0.5573972977665026,-0.04641192830472771,0.3184808496249592,0.5154361118930261
-0.10739555703610362,0.020677223908904398,0.268864361797366,-0.09083869993939486,0.05052501695091557,0.2810661881989313
-0.10465057897834383,0.0241738252164913,0.268864361797366,-0.1187385172955758,0.010471167959115044,0.2810661881989313
-0.09847062804914819,0.033959105335546046,0.27698152479999655,-0.08158238230289838,0.0791694657399715,0.30913791384179345
-0.02944048158417247,0.526998827306273,0.7189282001042886,-0.03347794553720178,0.47189846559443116,0.6413847355104468
-0.05636943747267323,0.22554167800895641,0.4701970575440956,-0.04781485767466587,0.3040564500728848,0.5119924530059026
-0.09396858208421449,0.04305624165248349,0.27698152479999655,-0.08501007826729445,0.067317723460356,0.2896011312105633
-0.09399286112987165,0.043002154712704806,0.27698152479999655,-0.09646435354524105,0.03778797347034123,0.2810661881989313
-0.008786845680141025,0.8502749975001893,0.9421966188515611,-0.01559842124396042,0.7375388144219993,0.8338601451676633
-0.05534501838494531,0.2340995856862524,0.4724074099682252,-0.05555662802348643,0.2323132860529709,0.4491809956994165
-0.10258354658008784,0.027133698846397405,0.268864361797366,-0.09034071245373493,0.05180776116094973,0.2810661881989313
-0.07494688362127774,0.10689254745329084,0.35733712734843354,-0.06467288522924461,0.16428751281285867,0.4082295772925579
-0.052677215159659015,0.25745467927217597,0.48906395664622926,-0.04203399015697347,0.3663152709894809,0.5528439059105049
-0.029465845053705135,0.5266427489284031,0.7189282001042886,-0.021662944504584395,0.6416235045851577,0.7874005516995634
-0.026414035284948033,0.5703473178874958,0.7625295663061086,-0.047278555272440945,0.30951861886034104,0.5119924530059026
-0.07779102621787545,0.09419209452259225,0.35733712734843354,-0.07659648249502553,0.09937114187272272,0.32164869606170776
-0.06397932177326517,0.1688682795122542,0.3902914006021032,-0.05924921560864585,0.20268324291464326,0.43957411442732597
-0.09203505431418743,0.04755144854068436,0.2785156271668655,-0.09025316328852415,0.05203605883416398,0.2810661881989313
-0.07824973751721447,0.09226156738009507,0.35733712734843354,-0.08331326608212249,0.07298890298802814,0.2896011312105633
-0.06562481451280368,0.1581530729706694,0.3890565595078468,-0.061694542618949244,0.18463423963865822,0.4260885994615381
-0.05172701886163239,0.26614967860224636,0.4960062192132773,-0.05493698888170533,0.23757129879345906,0.4491809956994165
-0.09770177152141449,0.03538545366261367,0.27698152479999655,-0.09519533353545633,0.04039410056838601,0.2810661881989313
-0.06434757598007575,0.16642432387731657,0.3899084159411417,-0.05814248477416232,0.21126045910391522,0.44042434694545035
-0.020556218492548496,0.6587448034013375,0.8267919471261684,-0.022273612783891117,0.6322562784821695,0.7874005516995634
-0.028278099681171846,0.5434478802456721,0.7305364947564773,-0.03347683608509829,0.47191315905443443,0.6413847355104468
-0.053106406031275914,0.25359238760221486,0.48737286992300666,-0.050609336898172985,0.27663252285362394,0.4860828615856535
-0.1042337987355244,0.02474709671955487,0.268864361797366,-0.08402956496685293,0.07054903716466752,0.2896011312105633
-0.0705452071105992,0.12917016272147247,0.35733712734843354,-0.079885141455801,0.08563530009144263,0.3155994159994299
-0.0646809440207175,0.16423484092493915,0.3899084159411417,-0.07251343312717312,0.11880053697218597,0.3596238385412442
-0.05958421205161053,0.20013755802167021,0.4435481015615394,-0.05396542402643079,0.24598331798642217,0.4584234562474231
-0.03655514564828337,0.43212495754250213,0.6290102932275474,-0.04065259378547968,0.3822909731419225,0.5699610872297753
-0.0390425730356105,0.4014388606043634,0.6239097714065445,-0.039459008536604875,0.39643200340013945,0.5761336905334736
0.0015235552993149563,0.9738899933762608,0.9968187750147116,-0.014666647041559556,0.7526902569968534,0.8378362136707057
-0.07332934491941893,0.11469751188257495,0.35733712734843354,-0.080727409701322,0.08237531017308704,0.3155994159994299
-0.04189033163646714,0.3679570615583483,0.6001993710496981,-0.04682966610199772,0.3141398707524121,0.5119924530059026
-0.050152073919772625,0.28100103427950157,0.5045712002391051,-0.054747246173250344,0.2391980099049738,0.4491809956994165
-0.0081139606653896,0.8616206658236627,0.946244124074201,-0.021859415368518917,0.6386034762959335,0.7874005516995634
-0.017451753920058495,0.707707424770263,0.8410436062487184,-0.020926084091309492,0.6530024676392588,0.7874441521532239
-0.01767165098370275,0.7041964018835829,0.8410436062487184,-0.02150525636867573,0.6440516741928821,0.7874005516995634
-0.09358794930391193,0.04391170515121896,0.27698152479999655,-0.08797785248004056,0.05826981950465649,0.2810661881989313
-0.07605727342402495,0.10178193784493719,0.35733712734843354,-0.06983911568910516,0.1330564516377477,0.3719532625327947
-0.07575706874782237,0.1031441264934967,0.35733712734843354,-0.0704533176323744,0.12967088565003745,0.37091904499894435
-0.0006584260297446778,0.9887145573316651,0.9968187750147116,0.0041292299328265294,0.9293149305364378,0.9621261928789131
-0.06607153690374125,0.15533461028344128,0.38732337891099766,-0.07900002568870745,0.0891723166558896,0.3188840936323296
0.00638183450735234,0.8909521302154606,0.9565089260649731,-0.011313198788767194,0.8079711413799738,0.8833817812421046
-0.1231310294358614,0.007924249990750684,0.22853803172752846,-0.10621900733575218,0.02211813773911044,0.2810661881989313
-0.037937546245771225,0.41490687950718497,0.6239097714065445,-0.059115608018971644,0.20370507741754132,0.43957411442732597
-0.0540044897375074,0.24564111295647625,0.4795850300578822,-0.06106058829947408,0.18919543076827772,0.4260885994615381
-0.10046699215818372,0.030482379878688237,0.268864361797366,-0.0911483771335402,0.049740790010387975,0.2810661881989313
-0.03228426270614502,0.4878519392528089,0.6897217072194884,-0.051982535455163334,0.2637919510810615,0.47319095767260055
-0.03848505867205874,0.4082008389077373,0.6239097714065445,-0.0780718769516695,0.09300631527412394,0.32164869606170776
-0.06973478100097111,0.13363827526851985,0.35733712734843354,-0.07699039194135293,0.09763885517139223,0.32164869606170776
-0.0730466115167662,0.11610653907115193,0.35733712734843354,-0.10511696033111145,0.023545968327098925,0.2810661881989313
-0.07901787109569783,0.08909986345027214,0.35733712734843354,-0.07072124663351546,0.1282150731167658,0.37091904499894435
-0.08028670727581061,0.0840683086208196,0.3505221003512139,-0.06057019895428097,0.1927800878963104,0.4260885994615381
-0.07267712420407298,0.11796830658774926,0.35733712734843354,-0.09428193259776572,0.04236257030524445,0.2810661881989313
-0.0742073065381827,0.11040747253120022,0.35733712734843354,-0.09235145243374684,0.046790021382519566,0.2810661881989313
-0.0589889838354995,0.20467694739163456,0.445579903171169,-0.061546261080603744,0.1856937623154543,0.4260885994615381
-0.0592327382244049,0.20280906080726893,0.44545561570168,-0.07662099943691919,0.09926261574703998,0.32164869606170776
-0.07011258433559202,0.13154072554778964,0.35733712734843354,-0.07980370378307182,0.08595593850390977,0.3155994159994299
-0.08704989751271586,0.06098387506203547,0.2885006397165524,-0.06552974930997335,0.1587578095271685,0.3986233463579255
-0.021224163354089283,0.6483894922086317,0.8179682824785816,-0.017676179108106548,0.7041241685165617,0.822065770335598
-0.07107488792801299,0.126312965919465,0.35733712734843354,-0.05270147333681927,0.25723530103206127,0.46885174919133865
-0.08577184372966128,0.06489196560456983,0.29561895442081815,-0.0879858453120167,0.05824688406695005,0.2810661881989313
-0.0884328391828402,0.05697608404917031,0.2857011245731607,-0.09322646133218718,0.04473733991332783,0.2810661881989313
-0.0735374940577452,0.11366877964454182,0.35733712734843354,-0.07280960697689776,0.11729808781244029,0.3596238385412442
-0.07722935489613425,0.09659975123901765,0.35733712734843354,-0.07461611450865388,0.10845348398395481,0.33771591215256813
-0.01608013845485609,0.7297449429709626,0.8548440760516991,-0.02350025632552522,0.6136182995214059,0.7821248791827247
-0.029031894766190187,0.5327518161185403,0.7200931140942907,-0.037595952297925006,0.41912347137934497,0.5891678511961077
-0.07024048400158203,0.1308364240025194,0.35733712734843354,-0.0558313348585289,0.23000876576159085,0.4491809956994165
-0.04929784913472826,0.28928643666980447,0.5149311748290134,-0.04848744374987682,0.29729698651916114,0.5114339768091863
-0.054683459575115834,0.2397466229045755,0.4724074099682252,-0.05576754114735419,0.2305424821926595,0.4491809956994165
-0.0885136287615654,0.05674887120287746,0.2857011245731607,-0.07674191448358936,0.09872875430269562,0.32164869606170776
-0.038789480552221596,0.4045002232057009,0.6239097714065445,-0.04752884908784275,0.3069614183082274,0.5119924530059026
-0.0061338629144866525,0.895164395584844,0.9565089260649731,-0.003730197472160565,0.9361303157658677,0.9621261928789131
-0.10394293215380536,0.02515409728523215,0.268864361797366,-0.09482727006505624,0.04117781263931786,0.2810661881989313
-0.1251859524341743,0.006935132811033521,0.22853803172752846,-0.12217114117614791,0.008428024813240268,0.2810661881989313
-0.12008150900639704,0.00962460555620043,0.22853803172752846,-0.1272124380053764,0.0060694626496309015,0.2810661881989313
-0.02447315753087588,0.5990099610473676,0.7880024086505477,-0.018323975674885362,0.69381811102379,0.8169230118577137
-0.0965461973905212,0.03762490426241783,0.27698152479999655,-0.09778255016056178,0.03523323962282829,0.2810661881989313
-0.08497461144385184,0.06743245179995147,0.3016069662325102,-0.07870518815637713,0.09037623209518439,0.3188840936323296
-0.009973084908402778,0.8303500035724588,0.9284822767219312,-0.03284463810148126,0.48032666618175657,0.6492327465973193
-0.06598556618872199,0.15587404273247468,0.38732337891099766,-0.054875354744518594,0.23809884710745294,0.4491809956994165
-0.0690556304260501,0.1374736343187691,0.36140131035169276,-0.07138875281129747,0.12464321336455161,0.3694244637069843
-0.010257565746455132,0.8255872577809771,0.9273719881923304,-0.03219372260465521,0.4890737232032487,0.6574433656174818
-0.0451558921422334,0.3317678400056251,0.5590060865848203,-0.03931649909674637,0.39814116825483953,0.5761336905334736
-0.023886243231143734,0.6078038585923742,0.7911097841995981,-0.008385971836490733,0.8570306582653104,0.9170434798223323
-0.05331425394074789,0.2517364873549278,0.48737286992300666,-0.05232249941838986,0.2606773253126467,0.47151927960964035
-0.04523656122941687,0.33090389929088326,0.5590060865848203,-0.047247437237332796,0.30983752312707963,0.5119924530059026
-0.065112484477398,0.16143279580134168,0.3899084159411417,-0.05710531877210083,0.2195331830023657,0.44632366131059475
-0.07829299398069298,0.09208116511361224,0.35733712734843354,-0.06860623737037909,0.14005763105688804,0.3786173323076314
-0.14703944311068215,0.0014928852066530003,0.183624880418319,-0.11888646915137314,0.010374775215841986,0.2810661881989313
-0.16208329406095062,0.00045631952861146814,0.11225460403842115,-0.147712081815121,0.0014190246312823806,0.2810661881989313
-0.08717508822456593,0.06061173959001051,0.2885006397165524,-0.10258670844741422,0.027128943194978727,0.2810661881989313
-0.08861411870736229,0.056467302284540506,0.2857011245731607,-0.09839802564534886,0.03409166578091132,0.2810661881989313
-0.029822981983371754,0.5216419302202692,0.7189282001042886,-0.017614695410659333,0.7051051932553299,0.822065770335598
-0.10867047803907341,0.019208601457850243,0.268864361797366,-0.09402571898389125,0.04292904774524581,0.2810661881989313
-0.11414724033077435,0.013885160888774072,0.2627499675875709,-0.10085365100692587,0.029845461695228132,0.2810661881989313
-0.12236705281556749,0.00832294514146059,0.22853803172752846,-0.12329324155598875,0.007841824099580053,0.2810661881989313
-0.0699594374805134,0.1323879045993562,0.35733712734843354,-0.06227856972587136,0.1805045249298719,0.4260885994615381
-0.09244496653912868,0.046566942832190386,0.2785156271668655,-0.08984581745589715,0.05310933270634323,0.2810661881989313
-0.08948756189331145,0.05406843975816807,0.2857011245731607,-0.0891352459323052,0.05502565434503694,0.2810661881989313
-0.09581866946159845,0.039095597154864624,0.27698152479999655,-0.10307460295432269,0.026403658498089854,0.2810661881989313
0.002434832829365098,0.9582844634299577,0.9935999194783703,-0.007829855815384472,0.8664197220475797,0.9226807429597602
0.016561863638664163,0.721978671807338,0.8497930778210773,-0.009912264768775818,0.8313690602924338,0.9049415435041537
-0.03846818985621753,0.408406485829678,0.6239097714065445,-0.02188988113210682,0.6381357084541293,0.7874005516995634
-0.024699320154689727,0.5956367162322924,0.7877775924362577,-0.019557929440909477,0.674343346548157,0.8052838021885758
-0.13942955881009025,0.002612312440985128,0.2142096201607805,-0.0961110470009067,0.038498810699868095,0.2810661881989313
-0.054744127066373306,0.23922481604221058,0.4724074099682252,-0.055696024135866246,0.2311418565236697,0.4491809956994165
-0.0007776524102794676,0.9866711884134155,0.9968187750147116,-0.018881571277997014,0.6849919925008552,0.8140484548560888
0.0008735034317200185,0.985028502136337,0.9968187750147116,0.0031565871180532154,0.9459355038509402,0.9621261928789131
-0.08879298840104989,0.055968984397827125,0.2857011245731607,-0.0834810512759865,0.07241130559524865,0.2896011312105633
-0.09803408719348619,0.034762822479995396,0.27698152479999655,-0.0835009180808815,0.07234316215590038,0.2896011312105633
-0.07050875841922803,0.12936859901848588,0.35733712734843354,-0.07230349271624585,0.1198746128470814,0.3596238385412442
-0.07044230733396786,0.12973098346269363,0.35733712734843354,-0.06822181638427054,0.1422974586035121,0.38049103061373885
-0.08394796326260204,0.07082357937420236,0.3056596583518207,-0.08684636262814655,0.06159291792540327,0.28674723157358417
-0.07425176791707844,0.11019362547631477,0.35733712734843354,-0.09851210084061207,0.033883579910333646,0.2810661881989313
-0.013474448619327948,0.7722150330712628,0.8835576657466542,0.006193157118819518,0.8941568990390577,0.9405375739491442
-0.04329984043353416,0.35204611526554097,0.5812304990290139,-0.05081187201512343,0.27471240554677245,0.4860828615856535
